id,visitor_id,visit_time,page_name,page_type,source_page,target_page,stay_duration,terminal_type,is_order,order_buyer_id,dt
8572,VISITOR_E0A6D7E0,2025-01-18 08:21:34,微信,外部页,首页,,63,无线端,0,,2025-01-18
8573,VISITOR_2EB729EB,2025-01-13 06:22:21,微信,外部页,,宝贝页,265,无线端,0,,2025-01-13
8574,VISITOR_A10FA9ED,2025-01-09 13:19:09,商品详情页_1,商品详情页,,首页,278,无线端,0,,2025-01-09
8575,VISITOR_62276186,2025-01-24 16:03:30,新品页,店铺页,微信,微信,77,无线端,0,,2025-01-24
8576,VISITOR_E485D96E,2025-01-17 12:50:26,下单页,功能页,首页,商品详情页_1,185,PC端,0,,2025-01-17
8577,VISITOR_92F7C1A8,2025-01-22 15:10:56,宝贝页,店铺页,,百度搜索,276,无线端,0,,2025-01-22
8578,VISITOR_3B17BB6F,2025-01-22 20:53:39,购物车,功能页,商品详情页_1,购物车,200,无线端,0,,2025-01-22
8579,VISITOR_8A32D8B3,2025-01-17 10:12:32,宝贝页,店铺页,,活动页,115,无线端,0,,2025-01-17
8580,VISITOR_9C41242A,2025-01-01 02:19:58,直播页,店铺其他页,,微信,23,无线端,0,,2025-01-01
8581,VISITOR_53FA905D,2025-01-22 06:00:10,新品页,店铺页,,商品详情页_1,27,无线端,0,,2025-01-22
8582,VISITOR_9FE9A034,2025-01-15 16:14:34,商品详情页_2,商品详情页,商品详情页_2,首页,15,无线端,0,,2025-01-15
8583,VISITOR_C1AC5274,2025-01-10 11:39:33,百度搜索,外部页,,下单页,258,PC端,0,,2025-01-10
8584,VISITOR_BC2E61B5,2025-01-18 13:28:47,商品详情页_2,商品详情页,分类页,商品详情页_2,23,无线端,0,,2025-01-18
8585,VISITOR_B5D16ACD,2025-01-26 21:37:02,微信,外部页,,下单页,110,无线端,0,,2025-01-26
8586,VISITOR_29F3F879,2025-01-10 14:50:23,商品详情页_1,商品详情页,,订阅页,75,PC端,1,BUYER_62FC4A,2025-01-10
8587,VISITOR_EF73B913,2025-01-14 10:35:56,购物车,功能页,下单页,商品详情页_2,127,PC端,0,,2025-01-14
8588,VISITOR_2C87BCCA,2025-01-30 08:15:31,活动页,店铺页,分类页,直播页,53,无线端,0,,2025-01-30
8589,VISITOR_0B029BA1,2025-01-22 16:14:34,下单页,功能页,,,52,无线端,0,,2025-01-22
8590,VISITOR_27135657,2025-01-25 14:02:12,商品详情页_3,商品详情页,,,267,无线端,0,,2025-01-25
8591,VISITOR_F788BE33,2025-01-28 04:40:19,百度搜索,外部页,商品详情页_3,首页,201,无线端,0,,2025-01-28
8592,VISITOR_D2A1E83C,2025-01-26 11:03:53,购物车,功能页,商品详情页_2,百度搜索,121,无线端,0,,2025-01-26
8593,VISITOR_A8533B16,2025-01-21 03:38:41,分类页,店铺页,活动页,,123,PC端,0,,2025-01-21
8594,VISITOR_334D50F5,2025-01-08 23:30:32,新品页,店铺页,下单页,购物车,232,无线端,0,,2025-01-08
8595,VISITOR_5A85C7E6,2025-01-06 03:28:07,直播页,店铺其他页,订阅页,购物车,68,无线端,0,,2025-01-06
8596,VISITOR_02437145,2025-01-11 03:25:20,百度搜索,外部页,,活动页,13,无线端,0,,2025-01-11
8597,VISITOR_2C849409,2025-01-18 14:37:23,百度搜索,外部页,购物车,,65,PC端,0,,2025-01-18
8598,VISITOR_9863874A,2025-01-28 01:03:52,新品页,店铺页,直播页,,52,无线端,0,,2025-01-28
8599,VISITOR_66E8B1BD,2025-01-17 18:50:56,首页,店铺页,首页,新品页,76,无线端,0,,2025-01-17
8600,VISITOR_1D4D906C,2025-01-18 08:25:54,百度搜索,外部页,首页,分类页,223,无线端,0,,2025-01-18
8601,VISITOR_BF2180AC,2025-01-22 14:58:47,百度搜索,外部页,商品详情页_1,商品详情页_2,167,PC端,0,,2025-01-22
8602,VISITOR_AF963F4C,2025-01-02 03:44:07,宝贝页,店铺页,商品详情页_2,,17,无线端,0,,2025-01-02
8603,VISITOR_06FB3930,2025-01-22 17:41:10,活动页,店铺页,百度搜索,购物车,53,无线端,1,BUYER_34E051,2025-01-22
8604,VISITOR_CA5F8F24,2025-01-19 04:30:16,商品详情页_2,商品详情页,下单页,宝贝页,93,PC端,0,,2025-01-19
8605,VISITOR_E500ED3D,2025-01-05 10:47:35,订阅页,店铺其他页,商品详情页_1,分类页,228,无线端,0,,2025-01-05
8606,VISITOR_08E7217E,2025-01-27 01:24:55,商品详情页_1,商品详情页,,订阅页,155,无线端,0,,2025-01-27
8607,VISITOR_F9DDD672,2025-01-14 08:31:09,分类页,店铺页,商品详情页_3,宝贝页,201,无线端,0,,2025-01-14
8608,VISITOR_B89AE356,2025-01-27 05:26:58,下单页,功能页,微信,宝贝页,254,无线端,0,,2025-01-27
8609,VISITOR_653CC24E,2025-01-06 00:45:51,微信,外部页,,,152,无线端,0,,2025-01-06
8610,VISITOR_59893251,2025-01-26 17:07:30,商品详情页_2,商品详情页,首页,宝贝页,57,无线端,0,,2025-01-26
8611,VISITOR_1F481EA8,2025-01-23 01:27:48,宝贝页,店铺页,商品详情页_3,新品页,137,PC端,0,,2025-01-23
8612,VISITOR_3F513159,2025-01-27 20:01:20,新品页,店铺页,,,96,无线端,0,,2025-01-27
8613,VISITOR_091D8DB6,2025-01-08 12:22:35,商品详情页_2,商品详情页,商品详情页_2,,192,无线端,0,,2025-01-08
8614,VISITOR_A18AA32F,2025-01-01 13:12:00,商品详情页_3,商品详情页,商品详情页_2,购物车,150,无线端,0,,2025-01-01
8615,VISITOR_A6346E94,2025-01-11 12:15:53,购物车,功能页,,,270,无线端,0,,2025-01-11
8616,VISITOR_D395C68E,2025-01-26 19:14:09,商品详情页_3,商品详情页,百度搜索,直播页,257,PC端,0,,2025-01-26
8617,VISITOR_562980B8,2025-01-23 05:21:17,分类页,店铺页,商品详情页_3,首页,88,无线端,0,,2025-01-23
8618,VISITOR_6CE2E496,2025-01-07 16:45:37,商品详情页_2,商品详情页,,百度搜索,17,无线端,0,,2025-01-07
8619,VISITOR_4EF4700B,2025-01-15 14:09:15,直播页,店铺其他页,,,259,PC端,0,,2025-01-15
8620,VISITOR_EF578750,2025-01-07 04:48:49,分类页,店铺页,活动页,,284,无线端,0,,2025-01-07
8621,VISITOR_C1873AFE,2025-01-26 11:11:30,直播页,店铺其他页,,宝贝页,187,无线端,0,,2025-01-26
8622,VISITOR_CC718C0A,2025-01-07 06:58:41,购物车,功能页,活动页,订阅页,264,无线端,0,,2025-01-07
8623,VISITOR_B56A14A3,2025-01-28 22:21:55,新品页,店铺页,商品详情页_2,,289,PC端,0,,2025-01-28
8624,VISITOR_6D9966F1,2025-01-15 14:06:40,活动页,店铺页,,百度搜索,296,PC端,0,,2025-01-15
8625,VISITOR_7DF0431D,2025-01-27 06:24:07,商品详情页_2,商品详情页,活动页,新品页,189,PC端,0,,2025-01-27
8626,VISITOR_BD090C92,2025-01-08 06:58:44,直播页,店铺其他页,订阅页,首页,126,PC端,0,,2025-01-08
8627,VISITOR_73C303F2,2025-01-24 18:06:34,订阅页,店铺其他页,,活动页,178,无线端,0,,2025-01-24
8628,VISITOR_EA64AF81,2025-01-14 11:45:50,微信,外部页,订阅页,,52,PC端,0,,2025-01-14
8629,VISITOR_4AB75776,2025-01-06 17:04:09,购物车,功能页,分类页,购物车,252,无线端,1,BUYER_C5352D,2025-01-06
8630,VISITOR_4741B60C,2025-01-21 16:31:25,微信,外部页,下单页,首页,67,无线端,0,,2025-01-21
8631,VISITOR_49C067E2,2025-01-23 04:14:10,商品详情页_1,商品详情页,,,255,无线端,0,,2025-01-23
8632,VISITOR_792B1BE8,2025-01-30 12:46:19,首页,店铺页,直播页,下单页,100,无线端,0,,2025-01-30
8633,VISITOR_2F350BED,2025-01-06 06:19:28,商品详情页_2,商品详情页,分类页,购物车,282,无线端,0,,2025-01-06
8634,VISITOR_6AB423C0,2025-01-05 09:43:32,首页,店铺页,商品详情页_2,首页,239,无线端,0,,2025-01-05
8635,VISITOR_D9102790,2025-01-08 13:04:43,直播页,店铺其他页,购物车,下单页,284,PC端,0,,2025-01-08
8636,VISITOR_C1BDAA09,2025-01-11 16:12:15,商品详情页_1,商品详情页,下单页,购物车,138,无线端,0,,2025-01-11
8637,VISITOR_9E62363B,2025-01-28 16:26:31,订阅页,店铺其他页,分类页,,16,无线端,1,BUYER_C4BB9D,2025-01-28
8638,VISITOR_CE55A4BA,2025-01-17 18:42:59,直播页,店铺其他页,购物车,分类页,114,无线端,0,,2025-01-17
8639,VISITOR_ACE24FE4,2025-01-26 07:29:38,商品详情页_2,商品详情页,,微信,224,无线端,0,,2025-01-26
8640,VISITOR_2728355D,2025-01-06 05:26:25,百度搜索,外部页,商品详情页_2,百度搜索,287,无线端,0,,2025-01-06
8641,VISITOR_C5FBF364,2025-01-22 16:33:04,首页,店铺页,,分类页,173,无线端,0,,2025-01-22
8642,VISITOR_ADB13CC2,2025-01-25 07:23:42,新品页,店铺页,分类页,购物车,240,PC端,0,,2025-01-25
8643,VISITOR_40B8D95F,2025-01-20 15:39:58,商品详情页_1,商品详情页,,订阅页,188,PC端,0,,2025-01-20
8644,VISITOR_9298A93F,2025-01-11 09:55:18,微信,外部页,直播页,分类页,266,无线端,0,,2025-01-11
8645,VISITOR_5D96CE55,2025-01-27 07:03:01,购物车,功能页,分类页,首页,245,PC端,0,,2025-01-27
8646,VISITOR_035A684D,2025-01-30 04:47:31,商品详情页_2,商品详情页,商品详情页_3,微信,60,无线端,0,,2025-01-30
8647,VISITOR_6EE9598F,2025-01-15 08:30:39,宝贝页,店铺页,商品详情页_1,购物车,260,无线端,0,,2025-01-15
8648,VISITOR_C01FA6C5,2025-01-13 14:46:20,分类页,店铺页,微信,,58,无线端,0,,2025-01-13
8649,VISITOR_190A388D,2025-01-07 08:24:30,首页,店铺页,订阅页,首页,271,PC端,0,,2025-01-07
8650,VISITOR_D5247C67,2025-01-10 10:17:06,分类页,店铺页,新品页,百度搜索,42,无线端,0,,2025-01-10
8651,VISITOR_C5189338,2025-01-09 11:57:18,商品详情页_1,商品详情页,分类页,,84,PC端,0,,2025-01-09
8652,VISITOR_D422DA70,2025-01-02 21:26:22,商品详情页_2,商品详情页,百度搜索,,293,无线端,0,,2025-01-02
8653,VISITOR_78759AD2,2025-01-25 00:05:26,百度搜索,外部页,商品详情页_1,,277,无线端,0,,2025-01-25
8654,VISITOR_A5A4C3CF,2025-01-30 03:41:58,首页,店铺页,,,100,无线端,0,,2025-01-30
8655,VISITOR_D19BACD3,2025-01-18 21:24:03,下单页,功能页,分类页,购物车,61,PC端,0,,2025-01-18
8656,VISITOR_4968E175,2025-01-21 11:04:06,分类页,店铺页,商品详情页_3,商品详情页_1,292,无线端,0,,2025-01-21
8657,VISITOR_EC6AE6B2,2025-01-02 23:56:18,订阅页,店铺其他页,直播页,百度搜索,135,PC端,0,,2025-01-02
8658,VISITOR_CEDB6C4A,2025-01-25 19:29:45,订阅页,店铺其他页,,商品详情页_2,79,无线端,0,,2025-01-25
8659,VISITOR_A93BBB2C,2025-01-20 15:13:19,分类页,店铺页,新品页,,278,无线端,0,,2025-01-20
8660,VISITOR_0849E586,2025-01-29 07:14:11,新品页,店铺页,订阅页,商品详情页_2,39,PC端,0,,2025-01-29
8661,VISITOR_E569AC36,2025-01-10 20:20:22,活动页,店铺页,直播页,新品页,266,无线端,1,BUYER_DD9B23,2025-01-10
8662,VISITOR_06A3242C,2025-01-21 12:05:41,下单页,功能页,活动页,百度搜索,222,无线端,1,BUYER_B69CA2,2025-01-21
8663,VISITOR_FDFEB08D,2025-01-05 19:09:21,下单页,功能页,商品详情页_2,购物车,26,无线端,0,,2025-01-05
8664,VISITOR_A4ADBE4A,2025-01-14 01:58:30,下单页,功能页,购物车,微信,226,无线端,0,,2025-01-14
8665,VISITOR_2AFBCF7D,2025-01-12 14:40:56,微信,外部页,商品详情页_3,活动页,48,无线端,0,,2025-01-12
8666,VISITOR_EDFC4EDE,2025-01-13 09:38:51,百度搜索,外部页,,商品详情页_3,95,无线端,0,,2025-01-13
8667,VISITOR_A86A73B3,2025-01-01 15:49:33,订阅页,店铺其他页,商品详情页_1,宝贝页,257,无线端,0,,2025-01-01
8668,VISITOR_688C1D51,2025-01-25 13:15:17,下单页,功能页,,百度搜索,228,无线端,0,,2025-01-25
8669,VISITOR_89E60348,2025-01-15 19:07:17,分类页,店铺页,百度搜索,订阅页,268,无线端,0,,2025-01-15
8670,VISITOR_6827F033,2025-01-27 01:16:44,下单页,功能页,分类页,下单页,169,无线端,0,,2025-01-27
8671,VISITOR_A99408F1,2025-01-12 02:49:49,活动页,店铺页,分类页,,105,无线端,0,,2025-01-12
8672,VISITOR_84E8D40B,2025-01-05 05:55:52,首页,店铺页,分类页,下单页,188,PC端,0,,2025-01-05
8673,VISITOR_2A5B3719,2025-01-05 01:14:32,商品详情页_1,商品详情页,宝贝页,新品页,268,无线端,0,,2025-01-05
8674,VISITOR_E0BDBC5D,2025-01-15 04:06:42,活动页,店铺页,活动页,微信,245,无线端,0,,2025-01-15
8675,VISITOR_65DD1A71,2025-01-24 03:39:30,商品详情页_1,商品详情页,商品详情页_3,微信,236,无线端,0,,2025-01-24
8676,VISITOR_AA8DAD43,2025-01-11 22:20:08,直播页,店铺其他页,商品详情页_2,,110,无线端,0,,2025-01-11
8677,VISITOR_D3D00C2F,2025-01-24 23:11:12,商品详情页_2,商品详情页,宝贝页,直播页,130,PC端,1,BUYER_43F22D,2025-01-24
8678,VISITOR_5693BC0D,2025-01-04 22:11:31,微信,外部页,首页,商品详情页_1,215,PC端,0,,2025-01-04
8679,VISITOR_46F0BA10,2025-01-16 20:29:24,首页,店铺页,宝贝页,订阅页,175,无线端,0,,2025-01-16
8680,VISITOR_9C3D8A7D,2025-01-25 06:39:57,活动页,店铺页,,直播页,150,无线端,1,BUYER_7C5D85,2025-01-25
8681,VISITOR_A5B5C090,2025-01-11 11:03:20,活动页,店铺页,购物车,,285,PC端,0,,2025-01-11
8682,VISITOR_8D531FC6,2025-01-08 10:48:34,直播页,店铺其他页,微信,微信,142,无线端,0,,2025-01-08
8683,VISITOR_A125574E,2025-01-02 07:52:54,商品详情页_2,商品详情页,,下单页,91,无线端,0,,2025-01-02
8684,VISITOR_F2E574FD,2025-01-04 09:45:12,商品详情页_2,商品详情页,,,292,无线端,0,,2025-01-04
8685,VISITOR_B0AE2E8C,2025-01-03 12:34:33,商品详情页_3,商品详情页,,下单页,155,无线端,0,,2025-01-03
8686,VISITOR_42FA6399,2025-01-02 10:24:44,订阅页,店铺其他页,新品页,订阅页,284,无线端,0,,2025-01-02
8687,VISITOR_7C2CF8CB,2025-01-25 17:26:46,购物车,功能页,宝贝页,首页,145,无线端,0,,2025-01-25
8688,VISITOR_36E824B8,2025-01-05 05:27:32,下单页,功能页,,订阅页,204,无线端,0,,2025-01-05
8689,VISITOR_494F8D61,2025-01-17 08:00:34,活动页,店铺页,商品详情页_1,商品详情页_1,61,无线端,0,,2025-01-17
8690,VISITOR_BE9DF56E,2025-01-01 10:41:56,直播页,店铺其他页,,,64,无线端,0,,2025-01-01
8691,VISITOR_F9A6928C,2025-01-25 23:18:18,购物车,功能页,订阅页,商品详情页_2,180,无线端,0,,2025-01-25
8692,VISITOR_18FC6AA5,2025-01-26 19:59:29,订阅页,店铺其他页,商品详情页_3,,141,无线端,0,,2025-01-26
8693,VISITOR_D9275E39,2025-01-01 03:18:23,订阅页,店铺其他页,,活动页,54,PC端,0,,2025-01-01
8694,VISITOR_D0F0940B,2025-01-27 21:46:49,订阅页,店铺其他页,,活动页,254,无线端,0,,2025-01-27
8695,VISITOR_21007ED9,2025-01-17 12:29:18,直播页,店铺其他页,商品详情页_1,商品详情页_3,104,无线端,0,,2025-01-17
8696,VISITOR_CCE4C7EB,2025-01-25 09:27:37,商品详情页_1,商品详情页,微信,新品页,32,无线端,0,,2025-01-25
8697,VISITOR_6CBE8784,2025-01-09 00:18:45,微信,外部页,商品详情页_1,,300,PC端,0,,2025-01-09
8698,VISITOR_D40D41AB,2025-01-14 11:22:23,订阅页,店铺其他页,分类页,分类页,136,无线端,0,,2025-01-14
8699,VISITOR_E2EF61BB,2025-01-23 14:59:55,购物车,功能页,直播页,,285,无线端,0,,2025-01-23
8700,VISITOR_6E13EBDE,2025-01-04 22:11:36,订阅页,店铺其他页,,,279,无线端,0,,2025-01-04
8701,VISITOR_CCD75D1A,2025-01-24 04:03:55,百度搜索,外部页,分类页,首页,90,无线端,0,,2025-01-24
8702,VISITOR_F318F373,2025-01-23 05:26:11,订阅页,店铺其他页,分类页,下单页,201,无线端,0,,2025-01-23
8703,VISITOR_EF216B86,2025-01-16 14:38:47,商品详情页_1,商品详情页,微信,首页,39,无线端,0,,2025-01-16
8704,VISITOR_7DFA28EA,2025-01-19 20:39:29,购物车,功能页,宝贝页,百度搜索,54,无线端,0,,2025-01-19
8705,VISITOR_353081E6,2025-01-01 08:42:24,首页,店铺页,商品详情页_1,商品详情页_3,21,无线端,0,,2025-01-01
8706,VISITOR_338C1392,2025-01-29 09:48:24,分类页,店铺页,,活动页,259,PC端,0,,2025-01-29
8707,VISITOR_53F46B3D,2025-01-05 02:42:08,百度搜索,外部页,,宝贝页,201,无线端,0,,2025-01-05
8708,VISITOR_44F1BE1C,2025-01-05 20:10:09,购物车,功能页,百度搜索,,63,无线端,0,,2025-01-05
8709,VISITOR_39D08B1A,2025-01-12 19:06:58,下单页,功能页,下单页,下单页,253,无线端,0,,2025-01-12
8710,VISITOR_B46EE7A3,2025-01-27 13:20:34,下单页,功能页,百度搜索,商品详情页_1,93,PC端,0,,2025-01-27
8711,VISITOR_653CC1B9,2025-01-16 11:02:33,购物车,功能页,商品详情页_3,新品页,267,无线端,0,,2025-01-16
8712,VISITOR_50910275,2025-01-15 12:08:22,下单页,功能页,,首页,244,无线端,0,,2025-01-15
8713,VISITOR_0DB57A30,2025-01-12 02:30:17,活动页,店铺页,,直播页,269,无线端,0,,2025-01-12
8714,VISITOR_96E07E0B,2025-01-09 06:28:25,商品详情页_1,商品详情页,订阅页,商品详情页_1,85,无线端,0,,2025-01-09
8715,VISITOR_2D440D5C,2025-01-11 05:41:33,分类页,店铺页,下单页,商品详情页_1,292,PC端,0,,2025-01-11
8716,VISITOR_BDD81135,2025-01-05 07:01:12,下单页,功能页,购物车,百度搜索,110,无线端,0,,2025-01-05
8717,VISITOR_461EFFA6,2025-01-20 03:20:16,直播页,店铺其他页,百度搜索,订阅页,260,PC端,0,,2025-01-20
8718,VISITOR_2C9ABDD3,2025-01-09 15:57:40,下单页,功能页,宝贝页,活动页,86,无线端,0,,2025-01-09
8719,VISITOR_2F43A95A,2025-01-06 01:06:36,百度搜索,外部页,订阅页,购物车,240,无线端,0,,2025-01-06
8720,VISITOR_6C36260F,2025-01-30 23:18:26,百度搜索,外部页,商品详情页_3,,67,PC端,1,BUYER_EEF58A,2025-01-30
8721,VISITOR_3A95420F,2025-01-14 19:34:32,购物车,功能页,,新品页,15,PC端,0,,2025-01-14
8722,VISITOR_D7A01750,2025-01-18 12:27:39,下单页,功能页,购物车,活动页,73,无线端,1,BUYER_2AD01C,2025-01-18
8723,VISITOR_8D073AFE,2025-01-24 13:06:39,商品详情页_2,商品详情页,百度搜索,商品详情页_3,29,无线端,0,,2025-01-24
8724,VISITOR_4B013E46,2025-01-03 08:04:20,首页,店铺页,订阅页,订阅页,85,无线端,0,,2025-01-03
8725,VISITOR_16AEE44C,2025-01-04 19:28:20,宝贝页,店铺页,订阅页,活动页,273,PC端,0,,2025-01-04
8726,VISITOR_3694998D,2025-01-21 23:00:17,分类页,店铺页,,分类页,146,无线端,1,BUYER_0A05AE,2025-01-21
8727,VISITOR_E0649ED5,2025-01-16 16:31:14,百度搜索,外部页,,,122,无线端,0,,2025-01-16
8728,VISITOR_E48B62B7,2025-01-16 14:29:09,首页,店铺页,订阅页,,249,无线端,0,,2025-01-16
8729,VISITOR_2E5759E4,2025-01-16 00:46:18,下单页,功能页,商品详情页_3,百度搜索,24,无线端,0,,2025-01-16
8730,VISITOR_31DD68D1,2025-01-18 03:37:13,活动页,店铺页,下单页,,162,无线端,0,,2025-01-18
8731,VISITOR_947BBE8C,2025-01-20 12:08:23,首页,店铺页,直播页,直播页,13,无线端,0,,2025-01-20
8732,VISITOR_CB55E7C8,2025-01-01 05:16:48,百度搜索,外部页,直播页,,240,无线端,0,,2025-01-01
8733,VISITOR_722B88EA,2025-01-04 15:01:29,直播页,店铺其他页,,商品详情页_3,285,无线端,0,,2025-01-04
8734,VISITOR_4AC0FA97,2025-01-22 04:38:11,商品详情页_2,商品详情页,商品详情页_2,,149,无线端,0,,2025-01-22
8735,VISITOR_F5E0FAB3,2025-01-06 16:20:51,商品详情页_1,商品详情页,宝贝页,商品详情页_1,93,无线端,0,,2025-01-06
8736,VISITOR_7B41B10E,2025-01-10 03:41:01,购物车,功能页,,直播页,211,无线端,0,,2025-01-10
8737,VISITOR_85377C54,2025-01-15 01:05:38,百度搜索,外部页,,下单页,127,无线端,0,,2025-01-15
8738,VISITOR_342FFC9B,2025-01-21 09:33:17,订阅页,店铺其他页,,百度搜索,81,无线端,0,,2025-01-21
8739,VISITOR_4DC6D4B9,2025-01-21 16:06:55,宝贝页,店铺页,,下单页,12,无线端,0,,2025-01-21
8740,VISITOR_F3053BC7,2025-01-22 02:29:55,微信,外部页,分类页,分类页,236,PC端,0,,2025-01-22
8741,VISITOR_D041FD0C,2025-01-16 22:59:15,微信,外部页,,宝贝页,235,无线端,0,,2025-01-16
8742,VISITOR_81A174FB,2025-01-06 21:34:52,订阅页,店铺其他页,,商品详情页_3,190,PC端,1,BUYER_155892,2025-01-06
8743,VISITOR_A16CBD96,2025-01-07 07:43:30,商品详情页_3,商品详情页,直播页,首页,91,PC端,0,,2025-01-07
8744,VISITOR_514136BA,2025-01-20 21:38:52,新品页,店铺页,百度搜索,商品详情页_1,276,PC端,0,,2025-01-20
8745,VISITOR_363AC12D,2025-01-29 22:56:22,商品详情页_3,商品详情页,,新品页,110,无线端,0,,2025-01-29
8746,VISITOR_3180F24E,2025-01-14 10:37:38,直播页,店铺其他页,商品详情页_2,活动页,293,无线端,0,,2025-01-14
8747,VISITOR_25A4597C,2025-01-27 02:07:52,商品详情页_1,商品详情页,活动页,,82,无线端,0,,2025-01-27
8748,VISITOR_0B275A2E,2025-01-27 21:58:42,商品详情页_1,商品详情页,,,190,无线端,0,,2025-01-27
8749,VISITOR_4BDF6552,2025-01-19 20:37:56,宝贝页,店铺页,,,146,无线端,0,,2025-01-19
8750,VISITOR_1AB58D56,2025-01-24 22:06:03,购物车,功能页,百度搜索,,91,无线端,0,,2025-01-24
8751,VISITOR_6CE5879C,2025-01-07 06:46:21,下单页,功能页,,直播页,260,无线端,0,,2025-01-07
8752,VISITOR_85386356,2025-01-18 06:45:28,商品详情页_1,商品详情页,下单页,购物车,251,PC端,0,,2025-01-18
8753,VISITOR_FA0104B0,2025-01-25 15:54:45,首页,店铺页,百度搜索,商品详情页_2,234,PC端,0,,2025-01-25
8754,VISITOR_F29B2681,2025-01-05 20:04:01,购物车,功能页,下单页,,79,无线端,0,,2025-01-05
8755,VISITOR_68BF0CB5,2025-01-25 05:49:22,首页,店铺页,下单页,直播页,32,无线端,0,,2025-01-25
8756,VISITOR_B3F1253B,2025-01-20 01:01:33,商品详情页_1,商品详情页,,微信,180,无线端,0,,2025-01-20
8757,VISITOR_26CB19E7,2025-01-02 21:57:53,商品详情页_1,商品详情页,,分类页,262,PC端,0,,2025-01-02
8758,VISITOR_920E319F,2025-01-25 18:31:49,下单页,功能页,,购物车,219,PC端,0,,2025-01-25
8759,VISITOR_745417D0,2025-01-16 10:10:28,宝贝页,店铺页,,百度搜索,202,PC端,0,,2025-01-16
8760,VISITOR_7FC02C18,2025-01-10 20:32:31,首页,店铺页,百度搜索,,141,PC端,0,,2025-01-10
8761,VISITOR_7B5EFBAC,2025-01-05 18:19:57,直播页,店铺其他页,,新品页,174,无线端,0,,2025-01-05
8762,VISITOR_895A3F70,2025-01-25 19:40:34,微信,外部页,购物车,分类页,64,PC端,0,,2025-01-25
8763,VISITOR_778E8F23,2025-01-20 18:34:02,下单页,功能页,直播页,百度搜索,91,无线端,0,,2025-01-20
8764,VISITOR_0358D765,2025-01-23 18:34:13,微信,外部页,,商品详情页_3,45,PC端,0,,2025-01-23
8765,VISITOR_126AEDE2,2025-01-13 20:33:18,首页,店铺页,,商品详情页_2,110,无线端,0,,2025-01-13
8766,VISITOR_3B891A08,2025-01-18 19:14:39,商品详情页_3,商品详情页,,直播页,37,PC端,0,,2025-01-18
8767,VISITOR_CAEAD73A,2025-01-23 05:03:50,下单页,功能页,首页,订阅页,28,PC端,0,,2025-01-23
8768,VISITOR_7499DF3F,2025-01-27 16:37:00,分类页,店铺页,宝贝页,下单页,160,PC端,0,,2025-01-27
8769,VISITOR_C6D0DD6B,2025-01-03 00:09:10,新品页,店铺页,订阅页,活动页,254,PC端,0,,2025-01-03
8770,VISITOR_77042E92,2025-01-26 08:12:02,宝贝页,店铺页,购物车,,109,无线端,0,,2025-01-26
8771,VISITOR_4ED7D0EE,2025-01-07 04:32:14,下单页,功能页,,,119,无线端,1,BUYER_394DA3,2025-01-07
8772,VISITOR_D9DED847,2025-01-19 05:39:13,商品详情页_1,商品详情页,,,285,无线端,0,,2025-01-19
8773,VISITOR_C24E0469,2025-01-16 21:11:04,微信,外部页,首页,,266,PC端,0,,2025-01-16
8774,VISITOR_F96319EB,2025-01-29 16:22:53,直播页,店铺其他页,活动页,,135,PC端,0,,2025-01-29
8775,VISITOR_3835059C,2025-01-18 02:13:50,购物车,功能页,下单页,商品详情页_2,46,无线端,0,,2025-01-18
8776,VISITOR_64284C52,2025-01-20 17:40:39,下单页,功能页,宝贝页,百度搜索,54,PC端,0,,2025-01-20
8777,VISITOR_EDCFC079,2025-01-18 09:59:12,下单页,功能页,订阅页,分类页,45,无线端,0,,2025-01-18
8778,VISITOR_014E7B78,2025-01-08 03:40:06,分类页,店铺页,订阅页,活动页,300,无线端,0,,2025-01-08
8779,VISITOR_7D486C21,2025-01-21 08:02:27,商品详情页_2,商品详情页,分类页,微信,294,PC端,0,,2025-01-21
8780,VISITOR_636BDD9A,2025-01-29 17:34:12,新品页,店铺页,订阅页,首页,114,无线端,0,,2025-01-29
8781,VISITOR_1CDDA32B,2025-01-10 11:06:59,宝贝页,店铺页,首页,直播页,268,无线端,0,,2025-01-10
8782,VISITOR_168A0BCE,2025-01-12 11:56:53,百度搜索,外部页,首页,活动页,112,PC端,0,,2025-01-12
8783,VISITOR_F7D26906,2025-01-23 07:14:15,直播页,店铺其他页,微信,首页,196,PC端,0,,2025-01-23
8784,VISITOR_9A27BE22,2025-01-18 17:14:48,分类页,店铺页,商品详情页_1,商品详情页_2,28,无线端,0,,2025-01-18
8785,VISITOR_45FDC4C8,2025-01-18 05:22:35,宝贝页,店铺页,直播页,商品详情页_1,86,PC端,0,,2025-01-18
8786,VISITOR_A32372E2,2025-01-19 07:22:48,分类页,店铺页,活动页,新品页,114,PC端,0,,2025-01-19
8787,VISITOR_702FEFA3,2025-01-18 14:57:21,宝贝页,店铺页,新品页,,144,无线端,0,,2025-01-18
8788,VISITOR_CA86FE9C,2025-01-02 04:11:05,新品页,店铺页,,商品详情页_3,242,无线端,0,,2025-01-02
8789,VISITOR_78BB10E0,2025-01-30 17:11:38,商品详情页_2,商品详情页,百度搜索,,158,PC端,0,,2025-01-30
8790,VISITOR_FD8B3EDA,2025-01-28 21:44:55,下单页,功能页,订阅页,新品页,95,无线端,0,,2025-01-28
8791,VISITOR_800FB1CF,2025-01-01 11:31:09,分类页,店铺页,商品详情页_2,,228,PC端,0,,2025-01-01
